Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra	Ch13_X	Ch13_Y	Ch13_Z	Ch13_phi	Ch13_theta	Ch13_RMS	Ch13_Extra	Ch14_X	Ch14_Y	Ch14_Z	Ch14_phi	Ch14_theta	Ch14_RMS	Ch14_Extra	Ch15_X	Ch15_Y	Ch15_Z	Ch15_phi	Ch15_theta	Ch15_RMS	Ch15_Extra	Ch16_X	Ch16_Y	Ch16_Z	Ch16_phi	Ch16_theta	Ch16_RMS	Ch16_Extra
77.82	3.32	-24.13	112.08	31.71	3.76	0.00	69.22	1.34	-16.83	116.75	-7.46	1.91	0.00	62.51	-0.31	-11.69	104.63	-15.99	3.71	0.00	86.74	7.37	-44.30	-38.43	16.15	4.56	0.00	90.38	8.49	-5.56	92.72	-15.15	3.03	0.00	102.22	2.38	-5.99	78.10	11.64	3.11	0.00	94.75	3.85	-48.53	91.52	10.41	2.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.79	64.23	17.60	16.58	80.77	10.71	0.00	-22.87	-90.40	16.36	4.26	4.61	3.64	0.00	96.52	-1.21	54.59	104.54	22.87	1.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
77.74	3.39	-23.97	112.02	31.40	3.56	0.00	69.04	1.38	-16.80	116.88	-7.75	2.17	0.00	62.27	-0.34	-11.75	104.80	-16.17	3.49	0.00	86.70	7.37	-44.35	-38.39	16.15	4.61	0.00	90.38	8.49	-5.56	92.72	-15.15	3.02	0.00	102.20	2.36	-6.01	78.04	11.66	3.13	0.00	94.71	3.88	-48.60	91.53	10.40	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.79	64.23	17.60	16.59	80.77	10.60	0.00	-22.87	-90.40	16.35	4.26	4.61	3.46	0.00	96.52	-1.21	54.59	104.54	22.87	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
77.65	3.46	-23.80	111.97	31.05	3.48	0.00	68.85	1.40	-16.76	116.98	-8.01	2.00	0.00	62.02	-0.38	-11.79	104.92	-16.29	3.59	0.00	86.66	7.37	-44.38	-38.36	16.16	4.51	0.00	90.38	8.49	-5.56	92.72	-15.15	3.11	0.00	102.17	2.35	-6.02	77.99	11.67	3.03	0.00	94.70	3.90	-48.63	91.53	10.40	2.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.79	64.23	17.60	16.60	80.78	10.70	0.00	-22.87	-90.40	16.35	4.26	4.61	3.34	0.00	96.52	-1.21	54.59	104.54	22.87	1.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
77.56	3.53	-23.61	111.91	30.66	3.59	0.00	68.65	1.42	-16.70	117.03	-8.21	1.63	0.00	61.76	-0.41	-11.85	105.00	-16.37	3.55	0.00	86.64	7.37	-44.41	-38.33	16.17	4.43	0.00	90.38	8.49	-5.56	92.73	-15.16	3.16	0.00	102.15	2.36	-6.03	77.95	11.69	3.00	0.00	94.67	3.92	-48.64	91.53	10.39	2.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.79	64.23	17.60	16.60	80.78	10.65	0.00	-22.87	-90.40	16.35	4.26	4.61	3.45	0.00	96.52	-1.21	54.59	104.54	22.87	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
77.44	3.59	-23.41	111.84	30.22	3.58	0.00	68.43	1.44	-16.63	117.03	-8.37	1.80	0.00	61.48	-0.44	-11.93	105.01	-16.42	3.50	0.00	86.65	7.38	-44.43	-38.31	16.19	4.26	0.00	90.38	8.49	-5.56	92.73	-15.16	3.31	0.00	102.13	2.38	-6.05	77.94	11.71	2.99	0.00	94.64	3.92	-48.64	91.53	10.38	2.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.79	64.23	17.60	16.60	80.78	10.87	0.00	-22.87	-90.41	16.35	4.26	4.61	3.60	0.00	96.52	-1.21	54.59	104.54	22.87	1.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
77.31	3.65	-23.21	111.80	29.74	3.34	0.00	68.17	1.44	-16.57	117.00	-8.48	2.17	0.00	61.17	-0.48	-12.02	104.97	-16.46	4.01	0.00	86.68	7.38	-44.44	-38.28	16.23	4.81	0.00	90.38	8.49	-5.56	92.73	-15.16	3.40	0.00	102.12	2.40	-6.06	77.96	11.73	3.29	0.00	94.60	3.91	-48.62	91.54	10.38	2.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.79	64.23	17.60	16.61	80.78	11.10	0.00	-22.87	-90.41	16.35	4.26	4.61	3.37	0.00	96.52	-1.21	54.59	104.54	22.87	1.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
77.15	3.72	-23.00	111.80	29.24	3.47	0.00	67.88	1.43	-16.50	116.93	-8.56	2.22	0.00	60.83	-0.53	-12.11	104.89	-16.49	3.84	0.00	86.71	7.39	-44.44	-38.26	16.28	4.97	0.00	90.38	8.49	-5.56	92.74	-15.16	2.99	0.00	102.12	2.41	-6.07	77.99	11.76	3.27	0.00	94.58	3.89	-48.59	91.56	10.41	2.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.79	64.23	17.60	16.61	80.78	11.09	0.00	-22.87	-90.41	16.35	4.26	4.61	3.39	0.00	96.52	-1.21	54.60	104.54	22.87	1.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
76.94	3.78	-22.77	111.85	28.75	3.82	0.00	67.56	1.40	-16.45	116.82	-8.59	1.61	0.00	60.47	-0.61	-12.20	104.74	-16.50	3.52	0.00	86.73	7.41	-44.43	-38.24	16.32	4.68	0.00	90.38	8.49	-5.56	92.74	-15.16	3.15	0.00	102.12	2.40	-6.07	78.02	11.77	2.96	0.00	94.59	3.87	-48.53	91.58	10.45	2.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.78	64.23	17.60	16.61	80.78	11.08	0.00	-22.87	-90.41	16.35	4.27	4.61	3.66	0.00	96.52	-1.21	54.60	104.54	22.87	1.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
76.70	3.83	-22.50	111.90	28.27	3.56	0.00	67.24	1.36	-16.39	116.68	-8.58	1.49	0.00	60.08	-0.69	-12.28	104.51	-16.46	3.75	0.00	86.72	7.42	-44.40	-38.23	16.35	4.67	0.00	90.38	8.49	-5.56	92.74	-15.16	3.45	0.00	102.11	2.38	-6.06	78.04	11.79	3.09	0.00	94.63	3.87	-48.46	91.59	10.48	2.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.78	64.23	17.60	16.61	80.78	10.84	0.00	-22.87	-90.41	16.35	4.27	4.61	3.56	0.00	96.52	-1.21	54.60	104.54	22.87	1.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
76.42	3.84	-22.20	111.90	27.80	3.53	0.00	66.88	1.32	-16.31	116.51	-8.50	2.01	0.00	59.67	-0.77	-12.37	104.18	-16.39	3.80	0.00	86.71	7.42	-44.36	-38.21	16.38	4.43	0.00	90.38	8.49	-5.56	92.74	-15.16	3.06	0.00	102.10	2.37	-6.06	78.05	11.79	3.36	0.00	94.67	3.87	-48.40	91.60	10.50	2.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.78	64.23	17.60	16.61	80.78	10.68	0.00	-22.87	-90.41	16.35	4.27	4.61	3.71	0.00	96.52	-1.21	54.60	104.54	22.87	1.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
76.12	3.82	-21.87	111.87	27.34	3.73	0.00	66.50	1.28	-16.20	116.34	-8.35	1.88	0.00	59.25	-0.85	-12.47	103.74	-16.27	3.87	0.00	86.70	7.43	-44.30	-38.19	16.43	4.48	0.00	90.39	8.49	-5.56	92.74	-15.17	3.14	0.00	102.10	2.36	-6.06	78.06	11.80	3.14	0.00	94.72	3.88	-48.32	91.62	10.50	2.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.78	64.23	17.60	16.61	80.78	11.02	0.00	-22.87	-90.41	16.35	4.27	4.62	3.66	0.00	96.52	-1.21	54.60	104.54	22.87	1.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
75.79	3.80	-21.53	111.85	26.90	3.35	0.00	66.09	1.23	-16.08	116.19	-8.15	1.82	0.00	58.80	-0.94	-12.57	103.25	-16.13	3.58	0.00	86.72	7.43	-44.22	-38.17	16.50	4.70	0.00	90.39	8.49	-5.56	92.74	-15.17	3.48	0.00	102.09	2.36	-6.06	78.06	11.80	2.86	0.00	94.78	3.88	-48.24	91.64	10.48	2.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.78	64.23	17.60	16.62	80.78	11.12	0.00	-22.87	-90.41	16.35	4.27	4.62	3.49	0.00	96.52	-1.21	54.60	104.54	22.87	1.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
75.43	3.77	-21.22	111.91	26.50	3.31	0.00	65.65	1.17	-15.96	116.07	-7.95	2.14	0.00	58.34	-1.03	-12.67	102.75	-15.97	3.50	0.00	86.76	7.43	-44.14	-38.15	16.59	4.44	0.00	90.39	8.49	-5.56	92.74	-15.17	3.48	0.00	102.08	2.37	-6.05	78.07	11.80	3.11	0.00	94.83	3.89	-48.13	91.68	10.47	3.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.78	64.23	17.60	16.62	80.78	10.86	0.00	-22.87	-90.41	16.35	4.27	4.62	3.74	0.00	96.52	-1.21	54.60	104.54	22.87	1.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
75.03	3.73	-20.92	112.06	26.11	3.54	0.00	65.21	1.11	-15.85	116.01	-7.78	2.00	0.00	57.88	-1.11	-12.76	102.29	-15.82	4.01	0.00	86.81	7.44	-44.05	-38.13	16.67	4.32	0.00	90.39	8.49	-5.56	92.75	-15.17	3.28	0.00	102.07	2.37	-6.04	78.09	11.79	3.34	0.00	94.90	3.89	-47.98	91.73	10.48	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.78	64.23	17.60	16.62	80.78	10.70	0.00	-22.87	-90.41	16.35	4.27	4.62	3.48	0.00	96.52	-1.21	54.60	104.54	22.87	1.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
74.60	3.68	-20.62	112.28	25.73	3.62	0.00	64.79	1.05	-15.76	116.02	-7.64	2.10	0.00	57.42	-1.19	-12.86	101.84	-15.67	3.93	0.00	86.86	7.46	-43.96	-38.12	16.75	4.44	0.00	90.39	8.49	-5.56	92.75	-15.17	3.11	0.00	102.07	2.36	-6.03	78.12	11.77	3.36	0.00	94.96	3.90	-47.80	91.77	10.51	2.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.78	64.23	17.60	16.62	80.78	10.54	0.00	-22.87	-90.41	16.35	4.28	4.62	3.41	0.00	96.51	-1.21	54.60	104.54	22.87	1.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
74.16	3.62	-20.28	112.53	25.35	3.93	0.00	64.39	0.98	-15.68	116.10	-7.53	2.48	0.00	56.98	-1.25	-12.96	101.35	-15.52	3.89	0.00	86.90	7.48	-43.86	-38.12	16.81	4.55	0.00	90.39	8.49	-5.57	92.74	-15.17	3.07	0.00	102.06	2.36	-6.02	78.15	11.76	3.45	0.00	95.01	3.90	-47.62	91.82	10.54	2.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.78	64.23	17.61	16.62	80.78	10.74	0.00	-22.87	-90.42	16.35	4.28	4.62	3.85	0.00	96.51	-1.21	54.60	104.54	22.87	1.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
73.73	3.56	-19.88	112.82	24.94	3.82	0.00	63.98	0.93	-15.57	116.25	-7.42	2.28	0.00	56.54	-1.31	-13.06	100.76	-15.32	3.95	0.00	86.93	7.51	-43.76	-38.12	16.86	4.61	0.00	90.39	8.49	-5.57	92.74	-15.17	2.97	0.00	102.05	2.35	-6.00	78.19	11.74	3.24	0.00	95.08	3.91	-47.44	91.87	10.55	2.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.78	64.23	17.61	16.63	80.78	10.91	0.00	-22.87	-90.42	16.35	4.28	4.62	3.68	0.00	96.51	-1.21	54.60	104.54	22.87	1.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
73.34	3.54	-19.41	113.23	24.45	3.54	0.00	63.55	0.87	-15.43	116.46	-7.32	2.18	0.00	56.11	-1.37	-13.15	100.05	-15.05	3.91	0.00	86.97	7.53	-43.65	-38.13	16.90	4.64	0.00	90.40	8.49	-5.57	92.74	-15.17	3.14	0.00	102.05	2.35	-5.99	78.23	11.73	3.16	0.00	95.16	3.92	-47.27	91.95	10.55	2.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.78	64.23	17.61	16.63	80.78	10.51	0.00	-22.87	-90.42	16.35	4.28	4.62	3.59	0.00	96.51	-1.21	54.60	104.54	22.87	1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
72.98	3.55	-18.88	113.86	23.79	3.70	0.00	63.12	0.83	-15.24	116.73	-7.26	2.54	0.00	55.69	-1.43	-13.23	99.27	-14.69	4.29	0.00	87.01	7.55	-43.53	-38.14	16.95	4.64	0.00	90.40	8.49	-5.57	92.74	-15.17	3.29	0.00	102.06	2.35	-5.97	78.29	11.73	3.39	0.00	95.26	3.94	-47.11	92.06	10.52	2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.78	64.23	17.61	16.63	80.78	10.84	0.00	-22.87	-90.42	16.35	4.28	4.62	3.60	0.00	96.51	-1.21	54.60	104.54	22.87	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
72.65	3.60	-18.31	114.74	22.89	3.86	0.00	62.71	0.79	-15.02	117.02	-7.31	2.43	0.00	55.31	-1.49	-13.31	98.46	-14.26	4.39	0.00	87.06	7.56	-43.42	-38.17	16.98	4.41	0.00	90.40	8.49	-5.57	92.74	-15.17	3.27	0.00	102.09	2.36	-5.96	78.36	11.73	3.41	0.00	95.38	3.97	-46.95	92.21	10.49	2.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.78	64.23	17.61	16.64	80.77	10.98	0.00	-22.87	-90.42	16.34	4.28	4.62	3.39	0.00	96.51	-1.21	54.60	104.54	22.87	1.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
72.34	3.65	-17.70	115.81	21.73	3.89	0.00	62.36	0.77	-14.80	117.27	-7.47	2.22	0.00	54.97	-1.53	-13.39	97.67	-13.81	4.11	0.00	87.11	7.56	-43.30	-38.21	17.01	4.46	0.00	90.40	8.49	-5.57	92.74	-15.17	3.43	0.00	102.11	2.38	-5.94	78.43	11.72	3.49	0.00	95.49	4.01	-46.78	92.36	10.46	3.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.79	64.23	17.61	16.64	80.77	10.25	0.00	-22.87	-90.42	16.34	4.29	4.62	3.68	0.00	96.51	-1.21	54.60	104.54	22.87	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
72.05	3.65	-17.04	116.99	20.39	4.07	0.00	62.07	0.74	-14.57	117.44	-7.73	2.58	0.00	54.69	-1.57	-13.47	96.89	-13.37	4.07	0.00	87.17	7.57	-43.17	-38.26	17.03	4.61	0.00	90.40	8.49	-5.57	92.73	-15.17	3.28	0.00	102.13	2.39	-5.94	78.51	11.72	3.38	0.00	95.59	4.05	-46.60	92.50	10.43	2.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.79	64.23	17.62	16.65	80.77	10.59	0.00	-22.87	-90.42	16.34	4.29	4.62	3.88	0.00	96.50	-1.21	54.60	104.54	22.87	1.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
71.76	3.60	-16.36	118.20	18.99	3.94	0.00	61.82	0.69	-14.37	117.50	-8.02	2.67	0.00	54.45	-1.61	-13.56	96.11	-12.93	4.33	0.00	87.22	7.57	-43.04	-38.31	17.05	4.62	0.00	90.41	8.49	-5.57	92.73	-15.18	3.07	0.00	102.15	2.40	-5.94	78.59	11.70	3.05	0.00	95.68	4.07	-46.42	92.61	10.40	2.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.79	64.23	17.62	16.65	80.77	10.87	0.00	-22.87	-90.43	16.34	4.29	4.62	3.59	0.00	96.50	-1.21	54.60	104.54	22.87	1.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
71.48	3.50	-15.67	119.37	17.59	3.79	0.00	61.59	0.62	-14.19	117.46	-8.31	2.61	0.00	54.25	-1.65	-13.65	95.30	-12.47	4.47	0.00	87.28	7.56	-42.90	-38.37	17.08	4.91	0.00	90.41	8.49	-5.57	92.73	-15.18	3.13	0.00	102.16	2.42	-5.93	78.68	11.68	3.30	0.00	95.79	4.08	-46.24	92.71	10.37	2.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.79	64.23	17.62	16.66	80.77	10.78	0.00	-22.87	-90.43	16.35	4.29	4.62	3.55	0.00	96.50	-1.21	54.60	104.54	22.87	1.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
71.22	3.37	-15.00	120.39	16.19	4.02	0.00	61.35	0.55	-14.03	117.38	-8.63	2.95	0.00	54.08	-1.70	-13.74	94.51	-12.00	4.30	0.00	87.32	7.56	-42.75	-38.42	17.10	4.82	0.00	90.41	8.49	-5.57	92.72	-15.18	3.28	0.00	102.18	2.43	-5.92	78.78	11.68	3.27	0.00	95.93	4.09	-46.05	92.80	10.35	2.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.79	64.23	17.62	16.66	80.77	11.36	0.00	-22.87	-90.43	16.35	4.29	4.62	3.66	0.00	96.50	-1.21	54.60	104.54	22.87	1.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
70.98	3.24	-14.38	121.12	14.73	4.19	0.00	61.13	0.47	-13.89	117.28	-9.01	2.91	0.00	53.92	-1.75	-13.83	93.77	-11.55	4.51	0.00	87.37	7.56	-42.61	-38.49	17.12	4.52	0.00	90.41	8.49	-5.57	92.72	-15.18	3.43	0.00	102.21	2.45	-5.90	78.88	11.68	3.01	0.00	96.08	4.10	-45.84	92.89	10.35	2.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.80	64.23	17.62	16.67	80.77	11.13	0.00	-22.87	-90.43	16.35	4.29	4.62	3.42	0.00	96.50	-1.20	54.60	104.55	22.87	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
70.80	3.13	-13.83	121.46	13.26	4.19	0.00	60.96	0.42	-13.76	117.15	-9.46	2.81	0.00	53.82	-1.78	-13.93	93.12	-11.12	4.76	0.00	87.42	7.56	-42.46	-38.57	17.13	4.58	0.00	90.41	8.49	-5.58	92.71	-15.18	3.27	0.00	102.25	2.48	-5.89	78.96	11.69	3.24	0.00	96.24	4.12	-45.62	92.97	10.38	2.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.80	64.23	17.62	16.67	80.77	10.97	0.00	-22.87	-90.43	16.35	4.29	4.62	3.40	0.00	96.50	-1.20	54.60	104.55	22.87	1.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
70.70	3.02	-13.39	121.44	11.93	4.14	0.00	60.86	0.38	-13.65	116.96	-9.88	3.07	0.00	53.78	-1.78	-14.03	92.58	-10.73	4.67	0.00	87.48	7.55	-42.30	-38.65	17.16	4.48	0.00	90.41	8.49	-5.58	92.71	-15.18	3.13	0.00	102.27	2.50	-5.88	79.03	11.70	3.35	0.00	96.39	4.16	-45.38	93.04	10.41	2.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.80	64.23	17.63	16.68	80.77	11.25	0.00	-22.87	-90.43	16.35	4.29	4.62	3.87	0.00	96.50	-1.20	54.60	104.55	22.87	1.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
